platform,text,A0001,A0002,A0003,sentiment_label
Instagram,"Los candidatos presidenciales, @claudia_shein, @alvarezmaynez y @xochitlgalvez  firmaron el Pacto por la Primera Infancia con el que se comprometieron a trabajar por el desarrollo, bienestar y el cumplimiento de los derechos de la niñez.
De ganar la presidencia el y las candidatas deberán apoyar los esfuerzos para lograr las 12 metas que tiene esta iniciativa para mejorar las condiciones de vida de más de 552 mil niñas y niños del país.",NEU,POS,POS,POS
Instagram,"Somos más los que queremos un México mejor, de oportunidades y de progreso. 

¡Muchas gracias a la comunidad politécnica por su recibimiento, con @xochitlgalvez lograremos un país más fuerte y sin miedo!

#VotaPRI",POS,POS,POS,POS
Instagram,"La hermosa vista el día de ayer desde los portales del #zocalocdmx🇲🇽 en el arranque de campaña de #claudiasheinbaum @claudia_shein ¡un lleno total! 🙌

#claudiaarrasa 
#claudiapresidenta 
#claudiapresidenta2024",POS,POS,POS,POS
Instagram,"Previo al #DebatePresidencial2024, el candidato de @movciudadanomx, @alvarezmaynez, compartió una foto con su familia. ""Esta noche es por Constanza y Luciano. Es por nuestras hijas e hijos"", escribió en sus redes sociales.

#news #noticias #debatemexico #debate2024 #alvarezmaynez #mc #movimientociudadano #políticomx #fyp",NEU,POS,POS,POS
Instagram,"Desde Salamanca, las y los candidatos de Guanajuato junto a @yulmarocha_ gobernadora y @alvarezmaynez presidente, platicaron de la crisis de inseguridad que lamentablemente azota su estado.

Junto a #MáynezPresidente construiremos un México Nuevo con justicia y paz.

#LoNuevoVaEnSerio 🧡",POS,POS,NEU,POS
Instagram,"#TenemosConQué #FuerzaYCorazónPorSanLuis

Nuestra militancia y la gente del municipio de #Tampacán cierra filas entorno al registro de  Lety Sánchez Cano. Saldremos nuevamente victoriosos. 

@pri_nacional @pri_slp @alitomorenoc @caroviggiano @pabloangulob90 @gortizglez @frinnemar @veronicardzslp @jorgezavalaslp @panslp @prd_slp @xochitlgalvez",POS,POS,POS,POS
Instagram,"El México que anhelamos se construye con fuerza, convicción y con valores.

Nos merecemos un país donde haya salud, se garantice el empleo y nuestros hijos vivan en paz.

Este 2 de junio vota con el corazón, vamos con el gran ser humano que es @xochitlgalvez!",POS,POS,POS,POS
Instagram,"Felipe Calderón alega que Sheinbaum tiene una ‘obsesión enfermiza’ con él 🔎

El expresidente estuvo muy activo en su red social mientras ocurría el primer debate presidencial. Desde el extranjero, @felipecalderonhinojosa declaró que se les “aparece en sus pesadillas”.

#felipecalderon #claudiasheinbaum #elecciones2024 #debatepresidencial #news #laoctava",POS,NEG,NEG,NEG
Instagram,"¡Y únete a la Caravana Fosfo FOSFO! 🚘🧡

@movciudadanomx 
@dantedelgador 
@alvarezmaynez 
@marcogamaslp 

*Mensaje dirigido a militantes y simpatizantes de movimiento ciudadano",POS,POS,POS,POS
Instagram,"¡Ganamos el debate!

¡Y ganaremos la presidencia de la República con @claudia_shein!

¡Es tiempo de mujeres! 💜 

#claudiaganadebate #ClaudiaPresidenta",POS,POS,POS,POS
Instagram,"La candidata presidencial @xochitlgalvez presentó una denuncia ante la Fiscalía Anticorrupción en contra de los hijos y sobrinos del presidente @lopezobrador por los casos de corrupción durante la construcción del Tren Maya.
En la denuncia, pide que se investigue a Andrés Manuel López Beltrán “Andy”, a Gonzalo Alfonso López Beltrán “Bobby”, a Pedro Salazar Beltrán, a Osterlen Salazar Beltrán y al amigo de todos, Amílcar Olán, adicionalmente solicitando que se aclare el sobrecosto del proyecto.
Conoce más información en el link de nuestra bio. 
#TuElección2024 #Latinus #InformaciónParaTi",NEG,NEU,NEG,NEG
Instagram,"Mañana es el gran inicio de nuestra campaña, con mucho orgullo, entusiasmo y responsabilidad, les presentaré 100 puntos de nuestro Proyecto de Nación. Seguiremos haciendo historia.",POS,POS,POS,POS
Instagram,"¿Qué creen? Somos, oficialmente, la campaña más viral de la historia de México 🇲🇽.

¡Mil millones de reproducciones en plataformas digitales! ¡Gracias por haber cambiado la elección! Este 2 de junio, #VotaMáynez 🤟🏾",POS,POS,POS,POS
Instagram,"💙 Así vivimos el inicio de campaña. 
Que alegría ver a tantas amigas y amigos decididos a trabajar #PorUnMejorGuanajuato “Llegó la hora de avanzar” 🤞 

@libiadennise @xochitlgalvez @markocortesm",POS,POS,POS,POS
Instagram,"De acuerdo con la encuesta de Covarrubias & Asociados para El Heraldo de México, Claudia Sheinbaum encabeza las preferencias electorales para la Presidencia del país.

En la reciente medición de la encuestadora, la candidata de la 4T registra 54% de la intención de voto, frente al 27% de Xóchitl Gálvez Ruiz, abanderada de Fuerza y Corazón por México.
.
.
.
#elecciones2024mx #eleccionesmexico #eleccionesmx #elecciones2024 #eleccionespresidenciales #pollsmx #fuerzaycorazonxméxico #4t",POS,NEU,NEU,NEU
Instagram,"Esta fue la reacción de Xóchitl Gálvez ante la resolución del Tribunal Electoral de que #AMLO sí intervino en la elección presidencial.

¿Qué opinan? 🤔",NEG,NEU,NEU,NEU
Instagram,"México.- El Instituto Nacional Electoral (INE) ha detallado la disposición que tendrán las candidaturas en el segundo debate presidencial, que se llevará a cabo en los Estudios Churubusco.

En el ensayo realizado por el INE, Xóchitl Gálvez y Jorge Álvarez Máynez estuvieron presentes, acompañados por sus compañeros de equipo Santiago Creel y Juan Zavala, respectivamente. Imágenes compartidas por estos últimos mostraron a los candidatos durante el ensayo.

El segundo debate presidencial entre Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez está programado para el domingo 28 de abril a las 20:00 horas, hora local, en los Estudios Churubusco.

El orden del debate, según INE será el siguiente:

Xóchitl Gálvez 
Claudia Sheinbaum
Jorge Álvarez Máynez

#DebateINE #Elecciones 

📷: Especial",NEU,NEU,NEU,NEU
Instagram,"En su intervención, Xóchitl Gálvez acusa que Morena de el tipo de propaganda político que se hizo muy viral en redes gracias a una playera, por lo que, de ganar las elecciones, “se acabaron los abrazos a los delincuentes”. 

#XóchitlGalvez #DebatePresidencial #Acusa #ClaudiaSheinbaum #MilenioInforma #MILENIONoticias",NEG,NEG,NEU,NEG
Instagram,"📣 | Claudia Sheinbaum: ""Queremos un México más justo, más soberano, abierto a los mercados internacionales, pero donde la esencia de lo que debe cumplir el gobierno es el bienestar de los mexicanos y de las mexicanas.""",POS,POS,POS,POS
Instagram,"Primer Debate Presidencial. 
Ganó el debate presidencial Claudia Sheinbaum
.
.
.
#ConradoCifuentesAstudillo
#UnamosFuerzas
#CCA
#CaminemosporChiapasConAmor 
#TuxtlaGutierrez
#Chiapas
#MasUnidosMasFuertes
#NuevaEra
#Elecciones2024
#Chiapas 
#PartidoChiapasUnido
#ChiapasUnNidoDeJaguares
#EduardoRamirez
#IniciaUnaNuevaEra 
#Vota 
#GanoElDebateClaudia",POS,POS,NEU,NEU
Instagram,"#Contraseña | Los priistas han pedido a Gálvez parar más días en sus actos de campaña para encerrarse en concentración total para el próximo debate junto a su nuevo equipo.⁠
⁠
#Xochitl #Opinion #Mexico #Politica #MilenioInforma #MILENIONoticias",POS,NEG,NEU,POS
Instagram,"La candidata del #PAN, #PRI y #PRD, @xochitlgalvez , arribó a la sede del @inemexico en bicicleta y caso, además, dijo que se siente entusiasmada: “ya se van los corruptos”.

“Chido, con todo. Contenta, ya se van los corruptos.
Lista para todo. Salí lista desde chiquita. La esperanza ya cambió de manos y con esa esperanza vamos a construir el país que queremos”, comentó.

#Xochit|Galavez #Bicicleta #Llegada #Presidencia
#Debate #Politica #Mexico #unomasunonoticias",POS,NEG,POS,POS
Instagram,"A unos días del tercer y último debate presidencial, según la última encuesta que realizó @herasdemotecnia, @Claudiashein lidera la carrera presidencial con el 67% de la intención del voto, 37 puntos arriba de @XochitlGalvez, quien alcanza el 30%.
Te gusta o te preocupa?",NEU,NEU,NEU,NEU
Instagram,"🚨 La virtual presidenta Claudia Sheinbaum presentó este jueves la tercera parte de su gabinete, el cual está conformado por dos mujeres y dos hombres.

Rosa Icela Rodríguez, actual titular de la Secretaría de Seguridad y Protección Ciudadana, será la nueva secretaria de Gobernación, mientras que Mario Delago, actual líder nacional de Morena, será el próximo secretario de Educación. 

El listado lo completa Ariadna Montiel Reyes, quien continuará al frente de la Secretaría de Bienestar, y Omar García Harfurch, quien asumirá la titularidad de la Secretaría de Seguridad y Protección Ciudadana.

🔗 En nuestro link en bio podrás leer más sobre el gabinete presidencial.

#méxico #claudiasheinbaum #nacional #presidencia #política #LaListaNews",NEU,NEU,NEU,NEU
Instagram,y el @colosioriojas namas echándole leña al fuego,NEG,NEG,NEG,NEG
Instagram,"🗳️El @inemexico presentó el set donde se realizará el primer #debatepresidencial2024 entre Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez. El encuentro se realizará en la sala del Consejo General del instituto. 

Dania Ravel, consejera del INE, informó que el primer debate presidencial tendrá un costo aproximado de 10 millones de pesos. 

@xochitlgalvez y @alvarezmaynez acudieron a las instalaciones del INE para el primer ensayo y conocer el set para el primer debate presidencial.

Mientras que @claudia_shein no acudió y en su lugar llegaron Ana María Lomelí, su enlace con el sector empresarial, y Sergio Gutiérrez Luna, el representante de Morena en este instituto electoral.

📸 Con imágenes de @silvanflowers.

#ine #debatepresidencial #elecciones2024 #méxico",NEU,NEU,NEU,NEU
Instagram,"Claudia Sheinbaum y Xóchitl Gálvez, estarán presentes en los cierres de campaña de las candidatas a gobernadoras Libia García y Alma Alcaraz.

Sigue leyendo 👉 https://erz8.short.gy/tGtB3K

#elecciones2024 #guanajuato #periodicocorreo",NEU,NEU,NEU,NEU
Instagram,"Está díficil, no voy a mentir.

#claudia #debate #xochitl #maynez #lesvalemosmadre",NEG,NEG,NEG,NEG
Instagram,"Hoy acompañé a @STaboadaMx y a @XochitlGalvez al primer gran evento de campaña en la #CDMX. 

Fue  un  hecho histórico para la democracia en la ciudad y en el  país, miles de militantes del #PRD #PRI #PAN y de la sociedad civil gritaron al unísono su apoyo a nuestr@s candidat@s  y escucharon con entusiasmo  los mensajes de quienes tuvimos la oportunidad de participar.

Vamos a recuperar la Ciudad de México y ganaremos la Presidencia de la República. ¡Unid@s no nos van a detener!.",POS,POS,POS,POS
Instagram,"Al finalizar su visita a Jalisco, la candidata presidencial por la coalición Sigamos Haciendo Historia planteó la creación de más preparatorias en todo el país, con la idea de vincularlas con empresas para que los jóvenes puedan capacitarse. Sheinbaum, respaldada por Morena, PT y PVEM, reiteró su propuesta de equiparar el número de preparatorias y secundarias a nivel nacional. 

#EducaciónInclusiva #ClaudiaSheinbaum",POS,POS,POS,POS
Instagram,"Muchas felicidades estimada @xochitlgalvez . Con mis mejores deseos, feliz cumpleaños 👏🏽👏🏽🎂🎂 @xochilove.rs @losxochistas #fuerzaycorazónporméxico #FelizCumpleXóchitl",POS,POS,POS,POS
Instagram,"Ya lo dijo y ahora no es para dar risa

 #fuertecomotú #MéxicoPuedeMásQueAMLO #Noticias #ElGranCorruptor #MerecesMás #peorpresidentedelahistoria #Política #MEXICODESPIERTA #NiUnVotoAMORENA2024 #CasaBlanca #video #SantaLucía #JoséRamón #NoLeSaquesClaudia #DosBocas #MexicoVaConX #SEDATU #elclandeloslopez #RaTAMLO #Loret #Guerrero #TribunalElectoral #mexicopuedemasqueamlo #Numeritos #fideicomisos #Sheinbaum #FelizFinDeAMLO #Ecocidio #Michoacan #PEMEX",NEG,NEG,NEG,NEG
Instagram,"Claudia Sheinbaum, tiene previsto llevar a cabo un acto de campaña el próximo lunes 8 de abril en el Instituto Politécnico Nacional 

#IPN #ClaudiaSheinbaum #EventodeCampaña #Elecciones2024 #EclipseSolar",NEU,NEU,NEU,NEU
Instagram,"Felipe Calderón llama ‘lastre’ a la ‘ambición’ de Marko Cortés 🔵

El expresidente @felipecalderonhinojosa criticó a los líderes del PRIAN luego de publicarse las listas de plurinominales. Aseguró que el presidente de @accionnacional, @markocortesm, y sus aliados “pierden elecciones”.

#felipecalderon #markocortes #pan #pri #xochitlgalvez #elecciones2024 #news #laoctava",NEG,NEG,NEG,NEG
Instagram,"Únete a nosotros en un Facebook Live especial este 06 de marzo a las 5.00 pm para una conversación significativa sobre el Día de la Mujer y la preocupante realidad del feminicidio en Estados Unidos. 

Junto a @berenice_malagon_luna @jnnybuu @xoxcar #JohannaKelley 
buscaremos crear conciencia y promover el cambio.

 ¡No te pierdas esta importante conversación!  Ingresando en nuestras redes sociales: @enlacelatinonc 
 
#DíaDeLaMujer #StopFeminicidio #ConversaciónImpactante",POS,POS,POS,POS
Instagram,Desde #Ticul se escuchó con mucha fuerza y corazón que en Yucatán vamos a mantener el buen rumbo este 2024. Con identidad priista y en unidad con @xochitlgalvez y @renanbarreraconcha estamos listos para completar la tarea por el bienestar de las familias yucatecas.,POS,POS,POS,POS
Instagram,"Alejandra del Moral deja el PRI, para sumarse a Claudia Sheinbaum.",NEG,NEU,NEU,NEU
Instagram,"Con #FuerzayCorazón por Sinaloa nuestra precandidata @XochitlGalvez se reunió con productores de maiz y trigo, pescadores y acuacultores, en #Sinaloa tenemos que fortalecer estos sectores productivos que nos distinguen a nivel internacional.",NEU,POS,POS,POS
Instagram,Feliz cumpleaños querido @alvarezmaynez 🥳 un abrazo grande y mis mejores deseos siempre. 🍊🧡,POS,POS,POS,POS
Instagram,"La candidata de oposición así lanzó un reto durante el #DebateINE para Sheinbaum 💧

#Elige2024",NEU,NEU,NEG,NEU
Instagram,"En este primer debate del INE reafirmamos quien debe tomar las riendas de nuestro país.
Con compromiso, resultados, capacidad y honestidad hoy decimos fuerte y claro; @claudia_shein es la mejor opción para México y será nuestra próxima presidenta.

Hoy GANAMOS el debate y el #2deJunio GANAREMOS la elección #ClaudiaPresidenta 💚",POS,POS,POS,POS
Instagram,"En carácter de urgencia, el partido Movimiento de Regeneración Nacional (Morena) instó a los directivos de las empresas de Tik Tok, X y Meta –Facebook, Instagram, Threads– propiciar un ambiente libre de cuentas falsas (bots)
.
.
#Contralínea #PeriodismodeInvestigación | Más Periodismo de Investigación en contralinea.com.mx",NEG,NEU,POS,NEG
Instagram,"Es un gusto estar aquí en #Chiapas con nuestra próxima Gobernadora, @OlgaLuzMx y nuestra próxima presidenta de México @XochitlGalvez.

¡Vamos muy bien en el país, el ánimo está volcado a favor de nuestro movimiento con @XochitlGalvez a la cabeza!

Ya las últimas encuestas serias nos colocan arriba por más de dos puntos y el próximo domingo nos vamos a levantar con la victoria.

¡Viva el PRD!
¡Viva Chiapas! 
¡Viva Olga Luz! 
¡Viva Xóchitl!",POS,POS,POS,POS
Instagram,"#YaEsTendencia📲 El #PapaFrancisco recibió la visita de las candidatas a la presidencia de México #ClaudiaSheinbaum y #XóchitlGálvez, por obvias razones fueron recibidas por separado.",POS,NEU,NEG,NEU
Instagram,"Individualmente, cada uno de los aspirantes presidenciales acudirán a firmar el acuerdo en el día.

La Iglesia Católica sostuvo una reunión con los tres aspirantes presidenciales para invitarles a firmar un compromiso nacional por la paz, en el marco de las elecciones presidenciales de este 2024. 

Los candidatos Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez acudirán por separado al Auditorio Alfonso García Robles del Centro Cultural Tlatelolco para firmar el compromiso.

FUENTE: MILENIO.

#RTNmedios",NEU,NEU,NEU,NEU
